,Unnamed: 0.2,Unnamed: 0,Date_0,0,Date_1,1,Date_2,2,Date_3,3,Date_4,4,Date_5,5,Date_6,6,Date_7,7,Date_8,8,Date_9,9,Date_10,10,Date_11,11,Date_12,12,Date_13,13,Date_14,14,Date_15,15,Date_16,16,Date_17,17,Date_18,18,Date_19,19,Date_20,20,Date_21,21,Date_22,22,Date_23,23,Date_24,24,Date_25,25,Date_26,26,Date_27,27,Date_28,28,Date_29,29,Date_30,30,Date_31,31,Date_32,32,Date_33,33,Date_34,34,Date_35,35,Date_36,36,Date_37,37,Date_38,38,Date_39,39,Date_40,40,Date_41,41,Date_42,42,Date_43,43,Date_44,44,Date_45,45,Date_46,46,Date_47,47,Date_48,48,Date_49,49,Date_50,50,Date_51,51,Date_52,52,Date_53,53,Date_54,54,Date_55,55,Date_56,56,Date_57,57,Date_58,58,Date_59,59,Date_60,60,Date_61,61,Date_62,62,Date_63,63,Date_64,64,Date_65,65,Date_66,66,Date_67,67,Date_68,68,Date_69,69,Date_70,70,Date_71,71,Date_72,72,Date_73,73,Date_74,74,Date_75,75,Date_76,76,Date_77,77,Date_78,78,Date_79,79,Date_80,80,Date_81,81,Date_82,82,Date_83,83,Date_84,84,Date_85,85,Date_86,86,Date_87,87,Date_88,88,Date_89,89,Date_90,90,Unnamed: 0.1,Date_91,91,Date_92,92,Date_93,93,Date_94,94,Date_95,95,Date_96,96,Date_97,97,Date_98,98,Date_99,99
124,124,124,2022-11-10,1.0015628,2022-11-08,0.98864174,2022-11-10,0.9932524,2022-11-08,0.9862706,2022-11-08,0.9882692,2022-11-15,1.0048442,2022-11-10,0.9957581,2022-11-12,0.9945662,2022-11-08,1.0019951,2022-11-11,0.9871533,2022-11-10,0.9932179,2022-11-14,0.99305606,2022-11-12,0.99467427,2022-11-08,0.98674315,2022-11-10,0.9889415,2022-11-10,0.9836437,2022-11-10,0.99327743,2022-11-12,0.9856815,2022-11-08,0.98837703,2022-11-12,0.9867127,2022-11-15,0.9842154,2022-11-13,0.9826712,2022-11-08,0.9878138,2022-11-13,0.9827001,2022-11-12,0.9883078,2022-11-10,0.98538435,,,2022-11-08,0.98827684,2022-11-16,0.98433346,2022-11-08,0.9859605,2022-11-10,1.0009093,2022-11-12,0.98803705,2022-11-08,0.991879,2022-11-08,0.9851922,2022-11-08,0.98828316,2022-11-10,0.98738474,2022-11-08,0.9883939,2022-11-12,0.98910064,2022-11-08,0.9851367,2022-11-08,0.986036,2022-11-12,0.98621446,2022-11-08,1.0019883,2022-11-15,0.99808204,2022-11-10,0.99318963,2022-11-10,1.0007778,2022-11-15,1.0048472,2022-08-02,0.98417634,2022-11-10,0.9878562,2022-11-16,0.9844233,2022-11-08,0.9883293,2022-11-08,0.9885067,2022-11-13,0.9863957,2022-11-08,0.9866687,2022-11-11,0.9859975,2022-11-08,0.9889881,2022-11-10,1.0018742,2022-11-08,0.99191177,2022-11-08,0.9848354,2022-11-11,0.98680776,2022-11-10,0.9843611,2022-11-12,0.9881358,2022-11-11,0.985729,2022-11-08,0.98537964,2022-11-08,0.98604757,2022-11-18,0.95252246,2022-11-13,0.9862081,2022-11-12,0.9884009,2022-11-10,0.9864917,2022-11-11,0.98593974,2022-11-12,0.9880173,2022-11-14,0.99308676,2022-11-11,0.9975268,2022-11-08,0.9860294,2022-11-10,0.9920619,2022-11-12,0.98870754,2022-07-29,0.98479515,2022-11-08,0.9866611,2022-11-10,0.98438907,2022-11-12,0.9860547,,,2022-11-10,0.995743,2022-11-08,0.9884016,2022-07-31,0.9848079,,,2022-11-12,0.9881535,2022-11-10,0.9932349,2022-11-11,0.98476845,2022-11-10,0.98714495,2022-11-10,0.98726946,2022-11-11,0.9857367,2022-11-08,0.98475164,124.0,2022-11-10,0.9920443,2022-11-13,0.98621756,2022-11-08,0.9863241,2022-11-11,0.9858855,2022-11-12,0.98826814,2022-08-03,0.9910307,2022-11-12,0.98635983,2022-11-11,0.9858797,2022-11-08,0.9867417
125,125,125,2022-11-12,0.98534876,2022-11-10,0.97139734,2022-11-13,0.98436254,2022-11-10,0.9862706,2022-11-10,0.9880284,2022-11-18,0.9876386,2022-11-13,0.98620945,2022-11-14,0.9890337,2022-11-10,0.9886832,2022-11-13,0.9732453,2022-11-13,0.98447543,2022-11-17,0.9879765,2022-11-14,0.98896563,2022-11-10,0.98919666,2022-11-12,0.99077415,2022-11-13,0.98426235,2022-11-13,0.9843032,2022-11-14,0.9876823,2022-11-10,0.9875636,2022-11-14,0.9920246,2022-11-17,0.993028,2022-11-16,0.9845934,2022-11-10,0.9925889,2022-11-16,0.98464406,2022-11-14,0.9923907,2022-11-12,0.97492695,,,2022-11-10,0.9881757,2022-11-19,0.98433346,2022-11-10,0.98475355,2022-11-12,0.98555726,2022-11-14,0.9884714,2022-11-10,0.9931396,2022-11-10,0.99114203,2022-11-10,0.98798704,2022-11-12,0.9938213,2022-11-10,0.98702097,2022-11-14,0.9993189,2022-11-10,0.99271464,2022-11-10,0.986036,2022-11-14,0.991971,2022-11-10,0.98844576,2022-11-17,0.9843625,2022-11-13,0.9844845,2022-11-12,0.98559827,2022-11-18,0.9876447,2022-08-04,0.9928727,2022-11-12,0.9891707,2022-11-18,0.98253196,2022-11-10,0.9872162,2022-11-10,0.97141826,2022-11-16,0.99331164,2022-11-10,0.9866687,2022-11-13,0.9929075,2022-11-10,0.97135776,2022-11-12,0.9849222,2022-11-10,0.99317175,2022-11-10,0.99080503,2022-11-13,0.99283373,2022-11-13,1.0018032,2022-11-14,0.98856497,2022-11-13,0.98529726,2022-11-10,0.9936868,2022-11-10,0.9850902,2022-11-21,0.98768693,2022-11-16,0.9931736,2022-11-14,0.9924232,2022-11-12,0.99506503,2022-11-13,0.9929264,2022-11-14,0.9887157,2022-11-17,0.9876265,2022-11-13,0.98687553,2022-11-10,0.9849832,2022-11-12,0.9873481,2022-11-14,0.99246603,2022-07-31,0.9981214,2022-11-10,0.9866611,2022-11-13,1.0017326,2022-11-14,0.99197185,,,2022-11-13,0.98657864,2022-11-10,0.98744226,2022-08-02,0.9942161,,,2022-11-15,0.99772537,2022-11-13,0.9843612,2022-11-13,0.9827427,2022-11-12,0.9886894,2022-11-12,0.9938508,2022-11-13,0.98518974,2022-11-10,0.99132556,125.0,2022-11-12,0.987411,2022-11-16,0.9933832,2022-11-10,0.9863241,2022-11-13,0.9849048,2022-11-14,0.9924053,2022-08-05,0.9842322,2022-11-14,0.9919882,2022-11-13,0.98496467,2022-11-10,0.98932743
126,126,126,2022-11-15,0.9992934,2022-11-13,0.98864174,2022-11-15,0.9922751,2022-11-13,0.9862706,2022-11-13,0.98853856,2022-11-20,0.98415583,2022-11-15,0.9960759,2022-11-17,0.99757236,2022-11-13,0.9978425,2022-11-16,0.9871533,2022-11-15,0.9922333,2022-11-19,0.9930789,2022-11-17,0.9976703,2022-11-13,0.98703635,2022-11-15,0.9889415,2022-11-15,0.98291844,2022-11-15,0.9923054,2022-11-17,0.985166,2022-11-13,0.988069,2022-11-17,0.9867127,2022-11-20,0.9842154,2022-11-18,0.9826088,2022-11-13,0.9878138,2022-11-18,0.982632,2022-11-17,0.9883078,2022-11-15,0.98538435,,,2022-11-13,0.9884947,2022-11-21,0.98433346,2022-11-13,0.98593295,2022-11-15,0.99939096,2022-11-17,0.9875716,2022-11-13,0.9847074,2022-11-13,0.9851922,2022-11-13,0.98854697,2022-11-15,0.98738474,2022-11-13,0.9880873,2022-11-17,0.98910064,2022-11-13,0.9851367,2022-11-13,0.986036,2022-11-17,0.98621446,2022-11-13,0.9981038,2022-11-20,0.9879727,2022-11-15,0.9921974,2022-11-15,0.9993724,2022-11-20,0.98415226,2022-08-05,1.0022733,2022-11-15,1.001231,2022-11-21,0.9844233,2022-11-13,0.9880233,2022-11-13,0.9885067,2022-11-18,0.9863957,2022-11-13,0.9866687,2022-11-16,0.9859975,2022-11-13,0.9889881,2022-11-15,0.9997396,2022-11-13,0.9846788,2022-11-13,0.9848354,2022-11-16,0.98680776,2022-11-15,0.9843611,2022-11-17,0.9875304,2022-11-16,0.98544776,2022-11-13,0.98537964,2022-11-13,0.9860026,2022-11-23,0.9951634,2022-11-18,0.9862081,2022-11-17,0.9884009,2022-11-15,0.9864917,2022-11-16,0.98593974,2022-11-17,0.987566,2022-11-19,0.9930988,2022-11-16,0.9984161,2022-11-13,0.9859857,2022-11-15,0.99288,2022-11-17,0.98870754,2022-08-01,0.9872861,2022-11-13,0.9866611,2022-11-15,0.98438907,2022-11-17,0.9860547,,,2022-11-15,0.9960658,2022-11-13,0.9880924,2022-08-03,1.0045463,,,2022-11-17,0.9881535,2022-11-15,0.99225354,2022-11-16,0.98476845,2022-11-15,0.987152,2022-11-15,0.98726946,2022-11-16,0.9854775,2022-11-13,0.98475164,126.0,2022-11-15,0.9928688,2022-11-18,0.98621756,2022-11-13,0.9863241,2022-11-16,0.98575723,2022-11-17,0.98826814,2022-08-07,0.992362,2022-11-17,0.98635983,2022-11-16,0.9857519,2022-11-13,0.9870349
127,127,127,2022-11-17,0.98534876,2022-11-15,0.97475946,2022-11-18,0.9873383,2022-11-15,0.9862706,2022-11-15,0.9880284,2022-11-23,0.98760426,2022-11-18,0.98620945,2022-11-19,0.9890337,2022-11-15,0.9886832,2022-11-18,0.9748313,2022-11-18,0.98746246,2022-11-22,0.9879765,2022-11-19,0.98896563,2022-11-15,0.98919666,2022-11-17,0.99067295,2022-11-18,0.95413494,2022-11-18,0.9685776,2022-11-19,0.9876823,2022-11-15,0.9875636,2022-11-19,0.99219537,2022-11-22,0.99127996,2022-11-21,0.9845934,2022-11-15,0.99417764,2022-11-21,0.98464406,2022-11-19,0.9912004,2022-11-17,0.9819715,,,2022-11-15,0.9881757,2022-11-24,0.98433346,2022-11-15,0.98475355,2022-11-17,0.98555726,2022-11-19,0.9884714,2022-11-15,0.99213886,2022-11-15,0.9738622,2022-11-15,0.98798704,2022-11-17,0.9925569,2022-11-15,0.98702097,2022-11-19,0.99803674,2022-11-15,0.976019,2022-11-15,0.986036,2022-11-19,0.9926101,2022-11-15,0.98844576,2022-11-22,0.9843625,2022-11-18,0.9875107,2022-11-17,0.98559827,2022-11-23,0.98761207,2022-08-07,0.98417634,2022-11-17,0.9891707,2022-11-23,0.9825717,2022-11-15,0.9872162,2022-11-15,0.9747608,2022-11-21,0.98929995,2022-11-15,0.9866687,2022-11-18,0.99329156,2022-11-15,0.97465307,2022-11-17,0.9849222,2022-11-15,0.9921786,2022-11-15,0.9696361,2022-11-18,0.9932138,2022-11-18,0.99164593,2022-11-19,0.98856497,2022-11-18,0.98529726,2022-11-15,0.98007417,2022-11-15,0.9850902,2022-11-26,0.9842308,2022-11-21,0.98916286,2022-11-19,0.99121743,2022-11-17,0.9957349,2022-11-18,0.9933114,2022-11-19,0.9887157,2022-11-22,0.9876265,2022-11-18,0.98687553,2022-11-15,0.9849832,2022-11-17,0.9873481,2022-11-19,0.99122906,2022-08-03,0.98479515,2022-11-15,0.9866611,2022-11-18,0.9916546,2022-11-19,0.99261177,,,2022-11-18,0.98657864,2022-11-15,0.98744226,2022-08-05,0.9848079,,,2022-11-20,0.9988854,2022-11-18,0.98736197,2022-11-18,0.9826797,2022-11-17,0.9886894,2022-11-17,0.9925906,2022-11-18,0.98518974,2022-11-15,0.96935683,127.0,2022-11-17,0.987411,2022-11-21,0.9893709,2022-11-15,0.9863241,2022-11-18,0.9849048,2022-11-19,0.99121517,2022-08-08,0.9910566,2022-11-19,0.99262184,2022-11-18,0.98496467,2022-11-15,0.98932743
128,128,128,2022-11-20,1.0010747,2022-11-18,0.98864174,2022-11-20,0.9920433,2022-11-18,0.9862706,2022-11-18,0.9884713,2022-11-25,1.0044348,2022-11-20,0.995437,2022-11-22,0.997787,2022-11-18,0.9973824,2022-11-21,0.9871533,2022-11-20,0.9919917,2022-11-24,0.9933782,2022-11-22,0.9978762,2022-11-18,0.987243,2022-11-20,0.9889415,2022-11-20,0.9836717,2022-11-20,0.9920789,2022-11-22,0.9835849,2022-11-18,0.98821664,2022-11-22,0.9867127,2022-11-25,0.9842154,2022-11-23,0.9826712,2022-11-18,0.9878138,2022-11-23,0.9827001,2022-11-22,0.9883078,2022-11-20,0.98538435,,,2022-11-18,0.9884357,2022-11-26,0.98433346,2022-11-18,0.986185,2022-11-20,1.0003407,2022-11-22,0.98773265,2022-11-18,0.9877125,2022-11-18,0.9851922,2022-11-18,0.9884973,2022-11-20,0.98738474,2022-11-18,0.988234,2022-11-22,0.98910064,2022-11-18,0.9851367,2022-11-18,0.986036,2022-11-22,0.98621446,2022-11-18,0.9976321,2022-11-25,0.9824028,2022-11-20,0.9919792,2022-11-20,1.0002778,2022-11-25,1.0044408,2022-08-09,0.99308336,2022-11-20,0.98793405,2022-11-26,0.9844233,2022-11-18,0.98816854,2022-11-18,0.9885067,2022-11-23,0.9863957,2022-11-18,0.9866687,2022-11-21,0.9859975,2022-11-18,0.9889881,2022-11-20,1.0013672,2022-11-18,0.98765767,2022-11-18,0.9848354,2022-11-21,0.98680776,2022-11-20,0.9843611,2022-11-22,0.9876943,2022-11-21,0.9857603,2022-11-18,0.98537964,2022-11-18,0.98626107,2022-11-28,0.90058357,2022-11-23,0.9862081,2022-11-22,0.9884009,2022-11-20,0.9864917,2022-11-21,0.98593974,2022-11-22,0.98772585,2022-11-24,0.9934084,2022-11-21,0.9990598,2022-11-18,0.98624367,2022-11-20,1.0011985,2022-11-22,0.98870754,2022-08-05,0.99836403,2022-11-18,0.9866611,2022-11-20,0.98438907,2022-11-22,0.9860547,,,2022-11-20,0.9953885,2022-11-18,0.9882411,2022-08-07,0.9911214,,,2022-11-22,0.9881535,2022-11-20,0.9920337,2022-11-21,0.98476845,2022-11-20,0.9872417,2022-11-20,0.98726946,2022-11-21,0.9857671,2022-11-18,0.98475164,128.0,2022-11-20,1.0011985,2022-11-23,0.98621756,2022-11-18,0.9863241,2022-11-21,0.98590094,2022-11-22,0.98826814,2022-08-10,0.9842322,2022-11-22,0.98635983,2022-11-21,0.98589826,2022-11-18,0.9872413
129,129,129,2022-11-22,0.98534876,2022-11-20,0.9716311,2022-11-23,0.98436254,2022-11-20,0.9862706,2022-11-20,0.9880284,2022-11-28,0.99650675,2022-11-23,0.98620945,2022-11-24,0.9890337,2022-11-20,0.9886832,2022-11-23,0.9737257,2022-11-23,0.98447543,2022-11-27,0.9879765,2022-11-24,0.98896563,2022-11-20,0.98919666,2022-11-22,0.9908667,2022-11-23,0.98426235,2022-11-23,0.9843032,2022-11-24,0.9876823,2022-11-20,0.9875636,2022-11-24,0.9929138,2022-11-27,0.9927353,2022-11-26,0.9845934,2022-11-20,0.99185723,2022-11-26,0.98464406,2022-11-24,0.99185145,2022-11-22,0.9809638,,,2022-11-20,0.9881757,2022-11-29,0.98433346,2022-11-20,0.98475355,2022-11-22,0.98555726,2022-11-24,0.9884714,2022-11-20,0.99190855,2022-11-20,0.98853993,2022-11-20,0.98798704,2022-11-22,0.99086434,2022-11-20,0.98702097,2022-11-24,0.9987944,2022-11-20,0.99124664,2022-11-20,0.986036,2022-11-24,0.99120724,2022-11-20,0.98844576,2022-11-27,0.9843625,2022-11-23,0.9844845,2022-11-22,0.98559827,2022-11-28,0.99651873,2022-08-10,1.0021605,2022-11-22,0.9891707,2022-11-28,0.98283815,2022-11-20,0.9872162,2022-11-20,0.9716924,2022-11-26,1.0011902,2022-11-20,0.9866687,2022-11-23,0.9922123,2022-11-20,0.97149473,2022-11-22,0.9849222,2022-11-20,0.9919318,2022-11-20,1.003315,2022-11-23,0.992095,2022-11-23,1.0025054,2022-11-24,0.98856497,2022-11-23,0.98529726,2022-11-20,0.9928542,2022-11-20,0.9850902,2022-12-03,0.9949606,2022-11-26,1.0011544,2022-11-24,0.9918682,2022-11-22,0.99535114,2022-11-23,0.99223024,2022-11-24,0.9887157,2022-11-27,0.9876265,2022-11-23,0.98687553,2022-11-20,0.9849832,2022-11-22,0.9873481,2022-11-24,0.99189997,2022-08-06,0.9872915,2022-11-20,0.9866611,2022-11-23,1.0025189,2022-11-24,0.9912176,,,2022-11-23,0.98657864,2022-11-20,0.98744226,2022-08-08,1.0056233,,,2022-11-25,0.99998486,2022-11-23,0.9843612,2022-11-23,0.9827427,2022-11-22,0.9886894,2022-11-22,0.99097085,2022-11-23,0.98518974,2022-11-20,1.006084,129.0,2022-11-22,0.987411,2022-11-26,1.0011616,2022-11-20,0.9863241,2022-11-23,0.9849048,2022-11-24,0.9918568,2022-08-12,0.9920138,2022-11-24,0.99120504,2022-11-23,0.98496467,2022-11-20,0.98932743
130,130,130,2022-11-25,1.0007328,2022-11-23,0.98864174,2022-11-25,0.99273497,2022-11-23,0.9862706,2022-11-23,0.9904393,2022-11-30,0.98415583,2022-11-25,0.99575007,2022-11-27,0.9978713,2022-11-23,0.9966125,2022-11-26,0.9871533,2022-11-25,0.99270195,2022-11-29,0.9946623,2022-11-27,0.9979689,2022-11-23,0.9862471,2022-11-25,0.9889415,2022-11-25,0.98361677,2022-11-25,0.9927572,2022-11-27,0.9846781,2022-11-23,0.9880766,2022-11-27,0.9867127,2022-11-30,0.9842154,2022-11-28,0.9829465,2022-11-23,0.9878138,2022-11-28,0.98297775,2022-11-27,0.9883078,2022-11-25,0.98538435,,,2022-11-23,0.99039817,2022-12-01,1.0026692,2022-11-23,0.9862931,2022-11-25,0.9931677,2022-11-27,0.9901434,2022-11-23,0.9847074,2022-11-23,0.9851922,2022-11-23,0.9904587,2022-11-25,0.98738474,2022-11-23,0.98809624,2022-11-27,0.98910064,2022-11-23,0.9851367,2022-11-23,0.986036,2022-11-27,0.98621446,2022-11-23,0.9968676,2022-11-30,0.98804706,2022-11-25,0.9926584,2022-11-25,0.9925562,2022-11-30,0.98415226,2022-08-12,0.98417634,2022-11-25,0.9880877,2022-12-01,0.99801826,2022-11-23,0.98803073,2022-11-23,0.9885067,2022-11-28,0.9863957,2022-11-23,0.9866687,2022-11-26,0.9859975,2022-11-23,0.9889881,2022-11-25,1.0010798,2022-11-23,0.9846788,2022-11-23,0.9848354,2022-11-26,0.98680776,2022-11-25,0.9843611,2022-11-27,0.9902456,2022-11-26,0.98575616,2022-11-23,0.98537964,2022-11-23,0.98636514,2022-12-06,0.9842308,2022-11-28,0.9862081,2022-11-27,0.9884009,2022-11-25,0.9864917,2022-11-26,0.98593974,2022-11-27,0.99010587,2022-11-29,0.9947412,2022-11-26,0.99807984,2022-11-23,0.986349,2022-11-25,0.98947686,2022-11-27,0.98870754,2022-08-08,0.98479515,2022-11-23,0.9866611,2022-11-25,0.98438907,2022-11-27,0.9860547,,,2022-11-25,0.9957347,2022-11-23,0.988101,2022-08-10,0.9848079,,,2022-11-27,0.9881535,2022-11-25,0.9927067,2022-11-26,0.98476845,2022-11-25,0.9866017,2022-11-25,0.98726946,2022-11-26,0.98576385,2022-11-23,0.98475164,130.0,2022-11-25,0.9894578,2022-11-28,0.98621756,2022-11-23,0.9863241,2022-11-26,0.98591,2022-11-27,0.98826814,2022-08-13,0.9933941,2022-11-27,0.98635983,2022-11-26,0.985906,2022-11-23,0.98624307
131,131,131,2022-11-27,0.98534876,2022-11-25,0.9712649,2022-11-28,0.9999427,2022-11-25,0.9862706,2022-11-25,0.9880284,2022-12-03,0.9876702,2022-11-28,0.98620945,2022-11-29,0.9890337,2022-11-25,0.9886832,2022-11-28,0.97300154,2022-11-28,0.9932177,2022-12-02,0.9879765,2022-11-29,0.98896563,2022-11-25,0.98919666,2022-11-27,0.99129856,2022-11-28,0.99941987,2022-11-28,0.9998771,2022-11-29,0.9876823,2022-11-25,0.9875636,2022-11-29,0.9913968,2022-12-02,0.99287295,2022-12-01,0.9976461,2022-11-25,0.9921916,2022-12-01,1.0051134,2022-11-29,0.9916682,2022-11-27,0.9806565,,,2022-11-25,0.9881757,2022-12-06,0.98433346,2022-11-25,0.98475355,2022-11-27,0.98555726,2022-11-29,0.9884714,2022-11-25,0.99260974,2022-11-25,0.9913721,2022-11-25,0.98798704,2022-11-27,0.99112,2022-11-25,0.98702097,2022-11-29,0.9978025,2022-11-25,0.9925652,2022-11-25,0.986036,2022-11-29,0.99362487,2022-11-25,0.98844576,2022-12-02,0.9843625,2022-11-28,0.9932719,2022-11-27,0.98559827,2022-12-03,0.9876764,2022-08-14,0.9906686,2022-11-27,0.9891707,2022-12-03,0.9827142,2022-11-25,0.9872162,2022-11-25,0.97130394,2022-12-01,0.98971367,2022-11-25,0.9866687,2022-11-28,0.9921656,2022-11-25,0.9711956,2022-11-27,0.9849222,2022-11-25,0.99265254,2022-11-25,0.98889065,2022-11-28,0.9921096,2022-11-28,0.9926231,2022-11-29,0.98856497,2022-11-28,0.98529726,2022-11-25,0.993444,2022-11-25,0.9850902,2022-12-13,0.94629806,2022-12-01,0.9895809,2022-11-29,0.99167544,2022-11-27,0.9946701,2022-11-28,0.99218464,2022-11-29,0.9887157,2022-12-02,0.9876265,2022-11-28,0.98687553,2022-11-25,0.9849832,2022-11-27,0.9873481,2022-11-29,0.99170554,2022-08-10,0.9975642,2022-11-25,0.9866611,2022-11-28,0.9926046,2022-11-29,0.9936229,,,2022-11-28,0.98657864,2022-11-25,0.98744226,2022-08-12,0.99373007,,,2022-11-30,0.9996784,2022-11-28,0.9931968,2022-11-28,0.98303765,2022-11-27,0.9886894,2022-11-27,0.9912129,2022-11-28,0.98518974,2022-11-25,0.98896885,131.0,2022-11-27,0.987411,2022-12-01,0.9897802,2022-11-25,0.9863241,2022-11-28,0.9849048,2022-11-29,0.99166864,2022-08-15,0.9842322,2022-11-29,0.99363786,2022-11-28,0.98496467,2022-11-25,0.98932743
132,132,132,2022-11-30,1.0017486,2022-11-28,0.98864174,2022-11-30,0.99289155,2022-11-28,0.9862706,2022-11-28,0.9882402,2022-12-10,0.98415583,2022-11-30,0.9951645,2022-12-02,0.9969495,2022-11-28,0.99554235,2022-12-01,0.9871533,2022-11-30,0.9928568,2022-12-04,0.99488896,2022-12-02,0.99703944,2022-11-28,0.98480684,2022-11-30,0.9889415,2022-11-30,0.98366827,2022-11-30,0.9929153,2022-12-02,0.98403287,2022-11-28,0.988524,2022-12-02,0.9867127,2022-12-07,0.9925574,2022-12-03,0.98282635,2022-11-28,0.9878138,2022-12-03,0.9828577,2022-12-02,0.9883078,2022-11-30,0.98538435,,,2022-11-28,0.9882455,2022-12-09,0.98433346,2022-11-28,0.9857325,2022-11-30,1.0000441,2022-12-02,0.989165,2022-11-28,0.99336463,2022-11-28,0.9851922,2022-11-28,0.98819435,2022-11-30,0.98738474,2022-11-28,0.9885598,2022-12-02,0.98910064,2022-11-28,0.9851367,2022-11-28,0.986036,2022-12-02,0.98621446,2022-11-28,0.99578613,2022-12-07,0.9843625,2022-11-30,0.99282134,2022-11-30,1.000001,2022-12-10,0.98415226,2022-08-15,1.0024133,2022-11-30,0.9877161,2022-12-06,0.9844233,2022-11-28,0.9884743,2022-11-28,0.9885067,2022-12-03,0.9863957,2022-11-28,0.9866687,2022-12-01,0.9859975,2022-11-28,0.9889881,2022-11-30,1.0017732,2022-11-28,0.9933165,2022-11-28,0.9848354,2022-12-01,0.98680776,2022-11-30,0.9843611,2022-12-02,0.98927677,2022-12-01,0.9867214,2022-11-28,0.98537964,2022-11-28,0.9858148,2022-12-16,0.9842308,2022-12-03,0.9862081,2022-12-02,0.9884009,2022-11-30,0.9864917,2022-12-01,0.98593974,2022-12-02,0.989162,2022-12-04,0.9949905,2022-12-01,0.99770105,2022-11-28,0.9857947,2022-11-30,0.9965323,2022-12-02,0.98870754,2022-08-11,0.98741937,2022-11-28,0.9866611,2022-11-30,0.98438907,2022-12-02,0.9860547,,,2022-11-30,0.9951264,2022-11-28,0.98855853,2022-08-13,1.0049764,,,2022-12-02,0.9881535,2022-11-30,0.9928698,2022-12-01,1.0051303,2022-11-30,0.98707396,2022-11-30,0.98726946,2022-12-01,0.98673075,2022-11-28,0.98475164,132.0,2022-11-30,0.99652493,2022-12-03,0.98621756,2022-11-28,0.9863241,2022-12-01,0.98688,2022-12-02,0.98826814,2022-08-17,0.99253833,2022-12-02,0.98635983,2022-12-01,0.9868781,2022-11-28,0.984799
133,133,133,2022-12-02,0.98534876,2022-11-30,0.9723351,2022-12-03,0.98436254,2022-11-30,0.9862706,2022-11-30,0.9880284,2022-12-13,0.987831,2022-12-03,0.98620945,2022-12-04,0.9890337,2022-11-30,0.9886832,2022-12-03,0.97310436,2022-12-03,0.98447543,2022-12-07,0.9879765,2022-12-04,0.98896563,2022-11-30,0.98919666,2022-12-02,0.98987234,2022-12-03,0.98426235,2022-12-03,0.9843032,2022-12-04,0.9876823,2022-11-30,0.9875636,2022-12-04,0.9918418,2022-12-10,0.9842154,2022-12-06,0.9845934,2022-11-30,0.9920719,2022-12-06,0.98464406,2022-12-04,0.99110276,2022-12-02,0.9810222,,,2022-11-30,0.9881757,2022-12-16,0.98433346,2022-11-30,0.98475355,2022-12-02,0.98555726,2022-12-04,0.9884714,2022-11-30,0.9927719,2022-11-30,1.0056388,2022-11-30,0.98798704,2022-12-02,0.99097,2022-11-30,0.98702097,2022-12-04,0.9993128,2022-11-30,0.99409044,2022-11-30,0.986036,2022-12-04,0.99388915,2022-11-30,0.98844576,2022-12-10,0.98847175,2022-12-03,0.9844845,2022-12-02,0.98559827,2022-12-13,0.98783755,2022-08-17,0.98417634,2022-12-02,0.9891707,2022-12-08,0.9984786,2022-11-30,0.9872162,2022-11-30,0.972364,2022-12-06,0.9914707,2022-11-30,0.9866687,2022-12-03,0.9927617,2022-11-30,0.9722224,2022-12-02,0.9849222,2022-11-30,0.992809,2022-11-30,0.89074045,2022-12-03,0.9926863,2022-12-03,1.0017606,2022-12-04,0.98856497,2022-12-03,0.98529726,2022-11-30,0.9906801,2022-11-30,0.9850902,2022-12-23,0.99470717,2022-12-06,0.99134094,2022-12-04,0.99111664,2022-12-02,0.99459106,2022-12-03,0.9927802,2022-12-04,0.9887157,2022-12-07,0.9876265,2022-12-03,0.98687553,2022-11-30,0.9849832,2022-12-02,0.9873481,2022-12-04,0.9911432,2022-08-13,0.98479515,2022-11-30,0.9866611,2022-12-03,1.0016831,2022-12-04,0.9938896,,,2022-12-03,0.98657864,2022-11-30,0.98744226,2022-08-15,0.9848079,,,2022-12-05,0.9998053,2022-12-03,0.9843612,2022-12-03,0.9829208,2022-12-02,0.9886894,2022-12-02,0.9910613,2022-12-03,0.98518974,2022-11-30,0.92060786,133.0,2022-12-02,0.987411,2022-12-06,0.99153656,2022-11-30,0.9863241,2022-12-03,0.9849048,2022-12-04,0.9911065,2022-08-18,0.99200946,2022-12-04,0.99389905,2022-12-03,0.98496467,2022-11-30,0.98932743
